player_id,name,nationality,position,sub_position,market_value_m,minutes_played,goals,assists,key_passes,tackles,interceptions,pass_accuracy,goals_per_90,assists_per_90,image_url,foot,height_in_cm,date_of_birth,games_played,yellow_cards,red_cards,market_value_in_eur,latest_market_value_in_eur
237662,Breel Embolo,Switzerland,Attack,Centre-Forward,12.0,11914,50,35,46,11,8,66.4,0.38,0.26,https://img.a.transfermarkt.technology/portrait/header/237662-1779793638.jpg?lm=1,right,184.0,1997-02-14 00:00:00,207,22,0,12000000.0,12000000.0
599215,Tonni Adamsen,Denmark,Attack,Centre-Forward,1.5,7941,50,15,31,7,5,77.7,0.57,0.17,https://img.a.transfermarkt.technology/portrait/header/599215-1715881340.jpg?lm=1,left,180.0,1994-11-15 00:00:00,111,7,0,1500000.0,1500000.0
272206,Tobias Lauritsen,Norway,Attack,Centre-Forward,5.0,11610,50,22,45,10,8,73.5,0.39,0.17,https://img.a.transfermarkt.technology/portrait/header/272206-1723809264.jpg?lm=1,right,196.0,1997-08-30 00:00:00,139,12,0,5000000.0,5000000.0
315969,Scott McTominay,Scotland,Midfield,Central Midfield,45.0,18167,49,16,91,32,24,73.1,0.24,0.08,https://img.a.transfermarkt.technology/portrait/header/315969-1780932470.jpg?lm=1,right,193.0,1996-12-08 00:00:00,264,36,0,45000000.0,45000000.0
454567,Orkun Kökçü,Türkiye,Midfield,Central Midfield,25.0,19642,49,52,98,35,26,68.2,0.22,0.24,https://img.a.transfermarkt.technology/portrait/header/454567-1770375601.png?lm=1,both,175.0,2000-12-29 00:00:00,252,48,1,25000000.0,25000000.0
354741,Loren Morón,Spain,Attack,Centre-Forward,2.5,10087,49,7,39,9,7,89.1,0.44,0.06,https://img.a.transfermarkt.technology/portrait/header/354741-1709118089.jpeg?lm=1,right,185.0,1993-12-30 00:00:00,169,17,0,2500000.0,2500000.0
567023,Gamid Agalarov,Russia,Attack,Centre-Forward,0.9,9066,49,12,35,8,6,87.7,0.49,0.12,https://img.a.transfermarkt.technology/portrait/header/567023-1754041414.png?lm=1,left,181.0,2000-07-16 00:00:00,163,22,0,900000.0,900000.0
280701,Théo Bongonda,DR Congo,Attack,Right Winger,5.0,11917,49,22,46,11,8,74.0,0.37,0.17,https://img.a.transfermarkt.technology/portrait/header/280701-1781718075.jpg?lm=1,left,176.0,1995-11-20 00:00:00,184,11,1,5000000.0,5000000.0
50355,Fedor Smolov,Russia,Attack,Centre-Forward,2.0,9701,49,22,38,9,6,73.1,0.45,0.2,https://img.a.transfermarkt.technology/portrait/header/50355-1721636139.png?lm=1,right,187.0,1990-02-09 00:00:00,167,15,0,2000000.0,2000000.0
140554,Martin Boyle,Australia,Attack,Centre-Forward,0.5,12632,49,26,49,11,8,80.2,0.35,0.19,https://img.a.transfermarkt.technology/portrait/header/140554-1668506185.jpg?lm=1,right,172.0,1993-04-25 00:00:00,168,29,0,500000.0,500000.0
288225,Ludovic Blas,France,Midfield,Right Midfield,15.0,15848,49,32,79,28,21,83.0,0.28,0.18,https://img.a.transfermarkt.technology/portrait/header/288225-1762353535.jpg?lm=1,left,180.0,1997-12-31 00:00:00,224,34,0,15000000.0,15000000.0
566931,Xavi Simons,Netherlands,Midfield,Attacking Midfield,80.0,12909,49,42,65,23,17,84.2,0.34,0.29,https://img.a.transfermarkt.technology/portrait/header/566931-1729778226.jpg?lm=1,right,179.0,2003-04-21 00:00:00,174,33,0,80000000.0,80000000.0
293385,Dani Olmo,Spain,Midfield,Attacking Midfield,60.0,13917,49,52,70,25,19,91.5,0.32,0.34,https://img.a.transfermarkt.technology/portrait/header/293385-1780663091.jpg?lm=1,right,179.0,1998-05-07 00:00:00,239,16,0,60000000.0,60000000.0
653610,Igor Paixão,Brazil,Attack,Left Winger,14.0,11031,49,36,43,10,7,82.7,0.4,0.29,https://img.a.transfermarkt.technology/portrait/header/653610-1723200804.jpg?lm=1,right,168.0,2000-06-28 00:00:00,168,9,0,14000000.0,14000000.0
242063,Vaclav Cerny,Czech Republic,Attack,Right Winger,7.0,10946,49,33,43,10,7,82.6,0.4,0.27,https://img.a.transfermarkt.technology/portrait/header/242063-1770713580.jpg?lm=1,left,182.0,1997-10-17 00:00:00,178,11,1,7000000.0,7000000.0
645173,Manfred Ugalde,Costa Rica,Attack,Centre-Forward,14.0,9540,48,21,37,8,6,70.1,0.45,0.2,https://img.a.transfermarkt.technology/portrait/header/645173-1754042328.png?lm=1,right,173.0,2002-05-25 00:00:00,167,24,0,14000000.0,14000000.0
309110,Brais Méndez,Spain,Midfield,Attacking Midfield,40.0,17899,48,32,89,32,24,67.8,0.24,0.16,https://img.a.transfermarkt.technology/portrait/header/309110-1665057568.jpg?lm=1,left,187.0,1997-01-07 00:00:00,259,46,1,40000000.0,40000000.0
358504,Ritsu Doan,Japan,Attack,Right Winger,18.0,17809,48,35,69,16,12,87.5,0.24,0.18,https://img.a.transfermarkt.technology/portrait/header/358504-1757597784.jpg?lm=1,left,172.0,1998-06-16 00:00:00,241,16,0,18000000.0,18000000.0
167329,Alassane Pléa,France,Attack,Centre-Forward,3.0,11919,48,46,46,11,8,79.0,0.36,0.35,https://img.a.transfermarkt.technology/portrait/header/167329-1627997314.jpg?lm=1,right,181.0,1993-03-10 00:00:00,183,20,0,3000000.0,3000000.0
207015,Vincent Janssen,Netherlands,Attack,Centre-Forward,5.0,11050,48,24,43,10,7,79.7,0.39,0.2,https://img.a.transfermarkt.technology/portrait/header/207015-1659086968.jpg?lm=1,left,185.0,1994-06-15 00:00:00,134,32,0,5000000.0,5000000.0
167850,Memphis Depay,Netherlands,Attack,Centre-Forward,10.0,7404,48,17,29,7,5,77.7,0.58,0.21,https://img.a.transfermarkt.technology/portrait/header/167850-1779892903.jpg?lm=1,right,178.0,1994-02-13 00:00:00,125,13,0,10000000.0,10000000.0
420884,Hugo Cuypers,Belgium,Attack,Centre-Forward,10.0,7664,48,18,30,7,5,74.7,0.56,0.21,https://img.a.transfermarkt.technology/portrait/header/420884-1771695761.jpg?lm=1,right,185.0,1997-02-07 00:00:00,101,5,0,10000000.0,10000000.0
571020,Oihan Sancet,Spain,Midfield,Attacking Midfield,40.0,13231,48,18,66,24,18,86.9,0.33,0.12,https://img.a.transfermarkt.technology/portrait/header/571020-1709676037.png?lm=1,right,188.0,2000-04-25 00:00:00,225,27,2,40000000.0,40000000.0
573775,Hugo Duro,Spain,Attack,Centre-Forward,16.0,11917,48,16,46,11,8,86.8,0.36,0.12,https://img.a.transfermarkt.technology/portrait/header/573775-1683213249.jpg?lm=1,left,177.0,1999-11-10 00:00:00,197,24,0,16000000.0,16000000.0
479999,Eberechi Eze,England,Midfield,Attacking Midfield,65.0,14929,48,33,75,27,20,86.0,0.29,0.2,https://img.a.transfermarkt.technology/portrait/header/479999-1761083931.jpg?lm=1,right,178.0,1998-06-29 00:00:00,217,14,0,65000000.0,65000000.0
104124,Michail Antonio,Jamaica,Attack,Centre-Forward,0.7,12260,47,24,48,11,8,80.1,0.35,0.18,https://img.a.transfermarkt.technology/portrait/header/104124-1709884222.jpg?lm=1,right,180.0,1990-03-28 00:00:00,174,28,0,700000.0,700000.0
408574,Joey Veerman,Netherlands,Midfield,Central Midfield,27.0,20463,47,88,102,36,27,68.0,0.21,0.39,https://img.a.transfermarkt.technology/portrait/header/408574-1682332276.jpg?lm=1,right,185.0,1998-11-19 00:00:00,256,24,0,27000000.0,27000000.0
251106,Enes Ünal,Türkiye,Attack,Centre-Forward,8.0,10060,47,14,39,9,7,82.5,0.42,0.13,https://img.a.transfermarkt.technology/portrait/header/251106-1669365680.jpg?lm=1,right,187.0,1997-05-10 00:00:00,188,26,0,8000000.0,8000000.0
486031,Nico González,Argentina,Attack,Left Winger,35.0,12261,47,20,48,11,8,81.0,0.34,0.15,https://img.a.transfermarkt.technology/portrait/header/486031-1673442459.jpg?lm=1,left,180.0,1998-04-06 00:00:00,199,22,0,35000000.0,35000000.0
340205,Gorka Guruzeta,Spain,Attack,Centre-Forward,18.0,10260,47,15,40,9,7,89.5,0.41,0.13,https://img.a.transfermarkt.technology/portrait/header/340205-1709676375.png?lm=1,right,188.0,1996-09-12 00:00:00,172,13,0,18000000.0,18000000.0
344888,Habib Diallo,Senegal,Attack,Centre-Forward,14.0,9583,47,10,37,9,6,72.2,0.44,0.09,https://img.a.transfermarkt.technology/portrait/header/344888-1618500935.jpg?lm=1,right,186.0,1995-06-18 00:00:00,139,9,1,14000000.0,14000000.0
149729,João Mário,Portugal,Midfield,Attacking Midfield,4.0,16711,47,33,84,30,22,77.1,0.25,0.18,https://img.a.transfermarkt.technology/portrait/header/149729-1757717410.png?lm=1,right,179.0,1993-01-19 00:00:00,244,32,0,4000000.0,4000000.0
354666,Shamar Nicholson,Jamaica,Attack,Centre-Forward,3.2,8338,47,18,32,7,6,83.4,0.51,0.19,https://img.a.transfermarkt.technology/portrait/header/354666-1778187658.png?lm=1,right,193.0,1997-03-16 00:00:00,145,18,2,3200000.0,3200000.0
283628,Tomáš Souček,Czech Republic,Midfield,Defensive Midfield,12.0,21452,47,12,107,38,29,72.0,0.2,0.05,https://img.a.transfermarkt.technology/portrait/header/283628-1704184173.jpg?lm=1,right,192.0,1995-02-27 00:00:00,275,35,1,12000000.0,12000000.0
241641,Bernardo Silva,Portugal,Midfield,Attacking Midfield,27.0,23715,47,47,119,42,32,68.0,0.18,0.18,https://img.a.transfermarkt.technology/portrait/header/241641-1684311533.jpg?lm=1,left,173.0,1994-08-10 00:00:00,321,55,0,27000000.0,27000000.0
180337,Sardar Azmoun,Iran,Attack,Centre-Forward,8.0,6660,47,23,26,6,4,90.2,0.64,0.31,https://img.a.transfermarkt.technology/portrait/header/180337-1714721015.jpg?lm=1,both,186.0,1995-01-01 00:00:00,135,14,2,8000000.0,8000000.0
340459,Dani de Wit,Netherlands,Midfield,Attacking Midfield,2.5,15023,47,23,75,27,20,87.8,0.28,0.14,https://img.a.transfermarkt.technology/portrait/header/340459-1753095664.jpg?lm=1,right,184.0,1998-01-28 00:00:00,207,33,2,2500000.0,2500000.0
467437,Malik Tillman,United States,Midfield,Attacking Midfield,35.0,10221,46,27,51,18,14,82.8,0.41,0.24,https://img.a.transfermarkt.technology/portrait/header/467437-1758703514.jpg?lm=1,right,187.0,2002-05-28 00:00:00,165,19,0,35000000.0,35000000.0
295313,Taiwo Awoniyi,Nigeria,Attack,Centre-Forward,12.0,8293,46,15,32,7,6,90.1,0.5,0.16,https://img.a.transfermarkt.technology/portrait/header/295313-1774469214.jpg?lm=1,right,183.0,1997-08-12 00:00:00,165,8,0,12000000.0,12000000.0
42460,Ivan Perišić,Croatia,Attack,Left Winger,1.3,15882,46,60,62,14,11,71.1,0.26,0.34,https://img.a.transfermarkt.technology/portrait/header/42460-1667991317.jpg?lm=1,both,186.0,1989-02-02 00:00:00,240,31,0,1300000.0,1300000.0
338962,Alfredo Morelos,Colombia,Attack,Centre-Forward,6.0,8921,46,26,35,8,6,89.6,0.46,0.26,https://img.a.transfermarkt.technology/portrait/header/338962-1737411718.JPG?lm=1,right,177.0,1996-06-21 00:00:00,131,27,1,6000000.0,6000000.0
702869,Ismael Saibari,Morocco,Midfield,Attacking Midfield,32.0,9247,46,30,46,16,12,70.6,0.45,0.29,https://img.a.transfermarkt.technology/portrait/header/702869-1783322302.jpg?lm=1,right,185.0,2001-01-28 00:00:00,152,11,0,32000000.0,32000000.0
475949,Benjamin Nygren,Sweden,Midfield,Attacking Midfield,6.5,9325,46,19,47,17,12,79.8,0.44,0.18,https://img.a.transfermarkt.technology/portrait/header/475949-1758813565.jpg?lm=1,left,187.0,2001-07-08 00:00:00,175,10,0,6500000.0,6500000.0
84765,Francesco Caputo,Italy,Attack,Centre-Forward,1.0,10812,46,22,42,10,7,85.2,0.38,0.18,https://img.a.transfermarkt.technology/portrait/header/84765-1663679656.jpg?lm=1,right,181.0,1987-08-06 00:00:00,147,4,0,1000000.0,1000000.0
147487,Vincent Aboubakar,Cameroon,Attack,Centre-Forward,3.4,7002,45,11,27,6,5,71.2,0.58,0.14,https://img.a.transfermarkt.technology/portrait/header/147487-1674477789.png?lm=1,right,184.0,1992-01-22 00:00:00,99,9,0,3400000.0,3400000.0
316264,Martin Ødegaard,Norway,Midfield,Attacking Midfield,75.0,18831,45,49,94,33,25,67.6,0.22,0.23,https://img.a.transfermarkt.technology/portrait/header/316264-1782847069.jpg?lm=1,left,178.0,1998-12-17 00:00:00,258,16,0,75000000.0,75000000.0
341092,Federico Chiesa,Italy,Attack,Right Winger,18.0,11001,45,32,43,10,7,69.1,0.37,0.26,https://img.a.transfermarkt.technology/portrait/header/341092-1663576975.jpg?lm=1,right,175.0,1997-10-25 00:00:00,203,19,1,18000000.0,18000000.0
65278,Pedro,Spain,Attack,Right Winger,1.0,12269,45,28,48,11,8,83.2,0.33,0.21,https://img.a.transfermarkt.technology/portrait/header/65278-1695027154.jpg?lm=1,both,167.0,1987-07-28 00:00:00,258,29,0,1000000.0,1000000.0
283735,Mattia Zaccagni,Italy,Attack,Left Winger,15.0,18148,45,40,71,16,12,86.7,0.22,0.2,https://img.a.transfermarkt.technology/portrait/header/283735-1695026445.jpg?lm=1,right,177.0,1995-06-16 00:00:00,248,59,0,15000000.0,15000000.0
278654,Emre Akbaba,Türkiye,Midfield,Attacking Midfield,0.5,13025,45,17,65,23,17,87.5,0.31,0.12,https://img.a.transfermarkt.technology/portrait/header/278654-1761573921.jpg?lm=1,left,180.0,1992-10-04 00:00:00,207,21,0,500000.0,500000.0
929090,Franculino,Guinea-Bissau,Attack,Centre-Forward,22.0,4788,45,13,19,4,3,89.1,0.85,0.24,https://img.a.transfermarkt.technology/portrait/header/929090-1727290870.jpg?lm=1,left,186.0,2004-06-28 00:00:00,83,9,0,22000000.0,22000000.0
184816,Ahmed Hassan,Egypt,Attack,Centre-Forward,1.2,7304,45,12,28,6,5,67.3,0.55,0.15,https://img.a.transfermarkt.technology/portrait/header/184816-1669802583.png?lm=1,right,191.0,1993-03-05 00:00:00,143,11,0,1200000.0,1200000.0
362570,Andrey Mostovoy,Russia,Attack,Left Winger,4.0,10177,45,25,40,9,7,78.3,0.4,0.22,https://img.a.transfermarkt.technology/portrait/header/362570-1756747211.png?lm=1,right,180.0,1997-11-05 00:00:00,215,6,0,4000000.0,4000000.0
295330,Kelechi Iheanacho,Nigeria,Attack,Centre-Forward,18.0,7204,45,22,28,6,5,67.7,0.56,0.27,https://img.a.transfermarkt.technology/portrait/header/295330-1748855738.jpg?lm=1,left,185.0,1996-10-03 00:00:00,146,8,0,18000000.0,18000000.0
75489,Niclas Füllkrug,Germany,Attack,Centre-Forward,8.0,9300,44,18,36,8,6,91.5,0.43,0.17,https://img.a.transfermarkt.technology/portrait/header/75489-1768815337.jpg?lm=1,right,189.0,1993-02-09 00:00:00,150,10,0,8000000.0,8000000.0
503987,Noni Madueke,England,Attack,Right Winger,50.0,10466,44,25,41,9,7,87.8,0.38,0.21,https://img.a.transfermarkt.technology/portrait/header/503987-1683102348.jpg?lm=1,left,182.0,2002-03-10 00:00:00,206,9,0,50000000.0,50000000.0
193082,Alejandro Grimaldo,Spain,Defender,Left-Back,24.0,24607,44,81,41,60,49,91.2,0.16,0.3,https://img.a.transfermarkt.technology/portrait/header/193082-1689710805.jpg?lm=1,left,171.0,1995-09-20 00:00:00,294,33,0,24000000.0,24000000.0
314678,Brahim Díaz,Morocco,Attack,Right Winger,40.0,13966,44,44,54,12,9,79.8,0.28,0.28,https://img.a.transfermarkt.technology/portrait/header/314678-1744193327.jpg?lm=1,both,170.0,1999-08-03 00:00:00,281,20,0,40000000.0,40000000.0
269878,Marcus Ingvartsen,Denmark,Attack,Centre-Forward,6.5,8859,44,13,34,8,6,85.9,0.45,0.13,https://img.a.transfermarkt.technology/portrait/header/269878-1771754397.jpg?lm=1,left,187.0,1996-01-04 00:00:00,158,15,0,6500000.0,6500000.0
145988,Wilfried Zaha,Cote d'Ivoire,Attack,Left Winger,4.0,11759,44,15,46,10,8,65.1,0.34,0.11,https://img.a.transfermarkt.technology/portrait/header/145988-1771612319.jpg?lm=1,right,180.0,1992-11-10 00:00:00,161,22,0,4000000.0,4000000.0
305947,Albert Gudmundsson,Iceland,Attack,Second Striker,30.0,11206,44,16,44,10,7,79.8,0.35,0.13,https://img.a.transfermarkt.technology/portrait/header/305947-1705389252.jpg?lm=1,right,177.0,1997-06-15 00:00:00,166,21,0,30000000.0,30000000.0
503733,Anthony Gordon,England,Attack,Left Winger,60.0,14269,44,27,55,13,10,81.2,0.28,0.17,https://img.a.transfermarkt.technology/portrait/header/503733-1761080304.jpg?lm=1,right,183.0,2001-02-24 00:00:00,221,33,1,60000000.0,60000000.0
551695,Lassina Traoré,Burkina Faso,Attack,Centre-Forward,3.0,6730,43,34,26,6,4,81.4,0.58,0.45,https://img.a.transfermarkt.technology/portrait/header/551695-1723486926.png?lm=1,right,183.0,2001-01-12 00:00:00,141,14,0,3000000.0,3000000.0
206843,Andrija Zivkovic,Serbia,Attack,Right Winger,8.0,15518,43,53,60,14,10,72.6,0.25,0.31,https://img.a.transfermarkt.technology/portrait/header/206843-1762637740.png?lm=1,left,169.0,1996-07-11 00:00:00,213,41,1,8000000.0,8000000.0
315110,Karl Toko Ekambi,Cameroon,Attack,Centre-Forward,5.0,9093,43,19,35,8,6,85.8,0.43,0.19,https://img.a.transfermarkt.technology/portrait/header/315110-1668412255.jpg?lm=1,right,182.0,1992-09-14 00:00:00,125,10,0,5000000.0,5000000.0
739443,Igor Thiago,Brazil,Attack,Centre-Forward,25.0,5871,43,4,23,5,4,79.0,0.66,0.06,https://img.a.transfermarkt.technology/portrait/header/739443-1770372295.jpg?lm=1,right,190.0,2001-06-26 00:00:00,81,17,0,25000000.0,25000000.0
446491,Daan Heymans,Belgium,Midfield,Attacking Midfield,4.0,12170,43,18,61,22,16,90.9,0.32,0.13,https://img.a.transfermarkt.technology/portrait/header/446491-1672593669.jpg?lm=1,right,191.0,1999-06-15 00:00:00,181,30,0,4000000.0,4000000.0
522784,Taty Castellanos,Argentina,Attack,Centre-Forward,25.0,10441,43,17,41,9,7,81.5,0.37,0.15,https://img.a.transfermarkt.technology/portrait/header/522784-1723926679.jpg?lm=1,right,178.0,1998-10-03 00:00:00,157,35,1,25000000.0,25000000.0
289713,Mamadou Fall,Senegal,Attack,Right Winger,1.2,14610,43,22,57,13,10,75.4,0.26,0.14,https://img.a.transfermarkt.technology/portrait/header/289713-1759931648.jpg?lm=1,right,184.0,1991-12-31 00:00:00,192,19,1,1200000.0,1200000.0
578804,Sven Mijnans,Netherlands,Midfield,Attacking Midfield,6.5,15836,43,35,79,28,21,89.9,0.24,0.2,https://img.a.transfermarkt.technology/portrait/header/578804-1753350733.jpg?lm=1,left,190.0,2000-03-09 00:00:00,217,14,0,6500000.0,6500000.0
41384,Marko Arnautovic,Austria,Attack,Centre-Forward,2.5,7358,43,8,29,7,5,78.7,0.53,0.1,https://img.a.transfermarkt.technology/portrait/header/41384-1781679433.jpg?lm=1,both,192.0,1989-04-19 00:00:00,136,18,0,2500000.0,2500000.0
122155,Willian José,Brazil,Attack,Centre-Forward,1.4,9317,43,15,36,8,6,72.4,0.42,0.14,https://img.a.transfermarkt.technology/portrait/header/122155-1720075360.png?lm=1,right,186.0,1991-11-23 00:00:00,197,5,1,1400000.0,1400000.0
40433,Alexis Sánchez,Chile,Attack,Second Striker,1.4,10271,43,32,40,9,7,69.7,0.38,0.28,https://img.a.transfermarkt.technology/portrait/header/40433-1759840737.jpg?lm=1,right,169.0,1988-12-19 00:00:00,222,12,0,1400000.0,1400000.0
583255,Antoine Semenyo,Ghana,Attack,Right Winger,65.0,10379,43,15,40,9,7,70.6,0.37,0.13,https://img.a.transfermarkt.technology/portrait/header/583255-1737452028.jpg?lm=1,right,185.0,2000-01-07 00:00:00,141,25,0,65000000.0,65000000.0
346779,Ché Adams,Scotland,Attack,Centre-Forward,18.0,12639,43,21,49,11,8,74.2,0.31,0.15,https://img.a.transfermarkt.technology/portrait/header/346779-1716381473.jpg?lm=1,right,175.0,1996-07-13 00:00:00,197,5,0,18000000.0,18000000.0
35207,Marco Reus,Germany,Midfield,Attacking Midfield,5.0,11219,43,53,56,20,15,68.6,0.34,0.43,https://img.a.transfermarkt.technology/portrait/header/35207-1771691672.jpg?lm=1,right,180.0,1989-05-31 00:00:00,167,13,0,5000000.0,5000000.0
243714,Kingsley Coman,France,Attack,Left Winger,22.0,11534,43,39,45,10,8,88.0,0.34,0.3,https://img.a.transfermarkt.technology/portrait/header/243714-1700040256.jpg?lm=1,right,181.0,1996-06-13 00:00:00,196,10,1,22000000.0,22000000.0
82410,Bryan Linssen,Netherlands,Attack,Centre-Forward,1.3,9412,43,27,37,8,6,77.9,0.41,0.26,https://img.a.transfermarkt.technology/portrait/header/82410-1764256072.png?lm=1,right,170.0,1990-10-08 00:00:00,138,19,0,1300000.0,1300000.0
694928,Samuel Lino,Brazil,Attack,Left Winger,20.0,14013,43,24,54,12,9,66.3,0.28,0.15,https://img.a.transfermarkt.technology/portrait/header/694928-1695982815.jpg?lm=1,right,177.0,1999-12-23 00:00:00,218,17,0,20000000.0,20000000.0
248271,Umut Nayir,Türkiye,Attack,Centre-Forward,0.7,9323,43,9,36,8,6,72.4,0.42,0.09,https://img.a.transfermarkt.technology/portrait/header/248271-1770414842.png?lm=1,right,191.0,1993-06-28 00:00:00,163,13,0,700000.0,700000.0
323704,Malcom,Brazil,Attack,Right Winger,28.0,8816,43,24,34,8,6,77.4,0.44,0.25,https://img.a.transfermarkt.technology/portrait/header/323704-1697052788.png?lm=1,left,172.0,1997-02-26 00:00:00,112,7,1,28000000.0,28000000.0
82009,Kevin Volland,Germany,Midfield,Attacking Midfield,0.5,9936,43,32,50,18,13,90.3,0.39,0.29,https://img.a.transfermarkt.technology/portrait/header/82009-1753731424.jpg?lm=1,left,179.0,1992-07-30 00:00:00,157,22,1,500000.0,500000.0
95604,Gianni Bruno,Belgium,Attack,Centre-Forward,0.3,6647,43,9,26,6,4,71.6,0.58,0.12,https://img.a.transfermarkt.technology/portrait/header/95604-1760696966.jpg?lm=1,right,180.0,1991-08-19 00:00:00,96,6,0,300000.0,300000.0
139396,Bruma,Portugal,Attack,Left Winger,5.0,10357,43,31,40,9,7,87.4,0.37,0.27,https://img.a.transfermarkt.technology/portrait/header/139396-1700235976.jpg?lm=1,right,173.0,1994-10-24 00:00:00,180,16,1,5000000.0,5000000.0
401173,Jadon Sancho,England,Attack,Left Winger,20.0,14295,43,44,56,13,10,83.1,0.27,0.28,https://img.a.transfermarkt.technology/portrait/header/401173-1688564217.jpg?lm=1,right,180.0,2000-03-25 00:00:00,230,6,0,20000000.0,20000000.0
34987,Burak Yilmaz,Unknown,Attack,Centre-Forward,0.8,8380,42,19,33,7,6,84.8,0.45,0.2,https://img.a.transfermarkt.technology/portrait/header/34987-1622122750.jpg?lm=1,right,188.0,1985-07-15 00:00:00,112,26,1,800000.0,800000.0
532444,Fotis Ioannidis,Greece,Attack,Centre-Forward,20.0,9180,42,15,36,8,6,74.7,0.41,0.15,https://img.a.transfermarkt.technology/portrait/header/532444-1765306791.jpg?lm=1,both,187.0,2000-01-10 00:00:00,166,13,0,20000000.0,20000000.0
538964,Thijs Dallinga,Netherlands,Attack,Centre-Forward,12.0,8860,42,14,34,8,6,78.1,0.43,0.14,https://img.a.transfermarkt.technology/portrait/header/538964-1737495076.jpg?lm=1,right,190.0,2000-08-03 00:00:00,165,13,0,12000000.0,12000000.0
147043,Michael Frey,Switzerland,Attack,Centre-Forward,1.0,7126,42,10,28,6,5,72.3,0.53,0.13,https://img.a.transfermarkt.technology/portrait/header/147043-1626766393.jpg?lm=1,right,188.0,1994-07-19 00:00:00,102,12,0,1000000.0,1000000.0
599231,Ferran Jutglà,Spain,Attack,Right Winger,7.5,8095,42,15,31,7,5,65.5,0.47,0.17,https://img.a.transfermarkt.technology/portrait/header/599231-1666292299.jpg?lm=1,right,175.0,1999-02-01 00:00:00,150,11,0,7500000.0,7500000.0
122797,Andy Delort,Algeria,Attack,Centre-Forward,1.5,7985,42,14,31,7,5,76.5,0.47,0.16,https://img.a.transfermarkt.technology/portrait/header/122797-1593970837.jpg?lm=1,right,181.0,1991-10-09 00:00:00,111,10,0,1500000.0,1500000.0
466810,Ansu Fati,Spain,Attack,Left Winger,25.0,6612,42,10,26,6,4,87.9,0.57,0.14,https://img.a.transfermarkt.technology/portrait/header/466810-1721828228.jpg?lm=1,right,178.0,2002-10-31 00:00:00,167,12,1,25000000.0,25000000.0
462348,Mostafa Mohamed,Egypt,Attack,Centre-Forward,4.0,9580,42,13,37,9,6,69.4,0.39,0.12,https://img.a.transfermarkt.technology/portrait/header/462348-1703065403.jpg?lm=1,right,185.0,1997-11-28 00:00:00,190,17,2,4000000.0,4000000.0
348791,Junya Ito,Japan,Attack,Right Winger,3.5,17648,42,54,69,16,12,77.2,0.21,0.28,https://img.a.transfermarkt.technology/portrait/header/348791-1781199980.jpg?lm=1,right,177.0,1993-03-09 00:00:00,222,21,1,3500000.0,3500000.0
598399,Marius Mouandilmadji,Chad,Attack,Centre-Forward,1.5,10643,42,14,41,9,7,70.7,0.36,0.12,https://img.a.transfermarkt.technology/portrait/header/598399-1758534610.png?lm=1,right,190.0,1998-01-22 00:00:00,169,23,1,1500000.0,1500000.0
44352,Luis Suárez,Uruguay,Attack,Centre-Forward,4.0,6359,42,9,25,6,4,87.7,0.59,0.13,https://img.a.transfermarkt.technology/portrait/header/44352-1771695059.jpg?lm=1,right,182.0,1987-01-24 00:00:00,98,19,0,4000000.0,4000000.0
306166,Nuno da Costa,Cape Verde,Attack,Centre-Forward,0.8,10285,42,17,40,9,7,69.5,0.37,0.15,https://img.a.transfermarkt.technology/portrait/header/306166-1759748387.jpg?lm=1,right,182.0,1991-02-10 00:00:00,151,21,0,800000.0,800000.0
303259,Dodi Lukébakio,Belgium,Attack,Right Winger,20.0,12780,42,24,50,11,9,68.6,0.3,0.17,https://img.a.transfermarkt.technology/portrait/header/303259-1657098989.jpg?lm=1,left,184.0,1997-09-24 00:00:00,198,23,1,20000000.0,20000000.0
354814,M'Bala Nzola,Angola,Attack,Centre-Forward,6.0,10909,42,12,42,10,7,89.0,0.35,0.1,https://img.a.transfermarkt.technology/portrait/header/354814-1664974000.jpg?lm=1,left,185.0,1996-08-18 00:00:00,174,25,1,6000000.0,6000000.0
191891,Arkadiusz Milik,Poland,Attack,Centre-Forward,6.0,7683,42,5,30,7,5,89.5,0.49,0.06,https://img.a.transfermarkt.technology/portrait/header/191891-1661518258.jpg?lm=1,left,186.0,1994-02-28 00:00:00,146,14,1,6000000.0,6000000.0
412932,Myron Boadu,Netherlands,Attack,Centre-Forward,5.0,7522,42,5,29,7,5,75.2,0.5,0.06,https://img.a.transfermarkt.technology/portrait/header/412932-1666692057.jpg?lm=1,right,183.0,2001-01-14 00:00:00,161,8,0,5000000.0,5000000.0
444523,Lucas Paquetá,Brazil,Midfield,Attacking Midfield,35.0,16351,42,24,82,29,22,83.8,0.23,0.13,https://img.a.transfermarkt.technology/portrait/header/444523-1780929763.jpg?lm=1,left,183.0,1997-08-27 00:00:00,220,44,0,35000000.0,35000000.0
330659,Justin Kluivert,Netherlands,Midfield,Attacking Midfield,32.0,11098,42,19,55,20,15,74.0,0.34,0.15,https://img.a.transfermarkt.technology/portrait/header/330659-1779893085.jpg?lm=1,both,173.0,1999-05-05 00:00:00,196,38,1,32000000.0,32000000.0
412513,Thomas Henry,France,Attack,Centre-Forward,2.0,8085,41,12,31,7,5,89.5,0.46,0.13,https://img.a.transfermarkt.technology/portrait/header/412513-1663671645.jpg?lm=1,right,191.0,1994-09-20 00:00:00,126,25,2,2000000.0,2000000.0
